[29152:18928:0921/114255.988:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[29152:7316:0921/114256.178:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[29152:18928:0921/114256.262:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[29152:10340:0921/114300.770:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\Dell 5530\OneDrive\Documents\GitHub\FPSGame\GADE7222_POE 5.7\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\Dell 5530\OneDrive\Documents\GitHub\FPSGame\GADE7222_POE 5.7\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[29152:10340:0921/114300.777:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\Dell 5530\OneDrive\Documents\GitHub\FPSGame\GADE7222_POE 5.7\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\Dell 5530\OneDrive\Documents\GitHub\FPSGame\GADE7222_POE 5.7\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[29152:10340:0921/114300.780:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\Dell 5530\OneDrive\Documents\GitHub\FPSGame\GADE7222_POE 5.7\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\Dell 5530\OneDrive\Documents\GitHub\FPSGame\GADE7222_POE 5.7\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[29152:10340:0921/114300.784:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\Dell 5530\OneDrive\Documents\GitHub\FPSGame\GADE7222_POE 5.7\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\Dell 5530\OneDrive\Documents\GitHub\FPSGame\GADE7222_POE 5.7\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[29152:22636:0921/114301.585:WARNING:value_store_frontend.cc(47)] Reading ahfgeienlihckogmohjhadlkjgocpleb.alarms from  failed: IO error: .../MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[29152:22636:0921/114301.590:WARNING:value_store_frontend.cc(47)] Reading mhjfbmdgcfjbbpaeojofohoefgiehjai.alarms from  failed: IO error: .../MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[16628:28792:0921/114302.202:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-5984398E9FB8974D9FED6BB3224D2777 will be ignored
[29152:14768:0921/114304.385:ERROR:cast_crl.cc(443)] CRL - Verification failed.
[29152:18928:0921/114707.266:WARNING:page_discarding_helper.cc(138)] Discarding multiple pages with target (kb): 0
[29152:18928:0921/114932.629:WARNING:page_discarding_helper.cc(138)] Discarding multiple pages with target (kb): 0
[29152:18928:0921/114937.629:WARNING:page_discarding_helper.cc(138)] Discarding multiple pages with target (kb): 0
[29152:18928:0921/114947.640:WARNING:page_discarding_helper.cc(138)] Discarding multiple pages with target (kb): 0
[29152:18928:0921/114952.965:WARNING:page_discarding_helper.cc(138)] Discarding multiple pages with target (kb): 0
[29152:18928:0921/115102.974:WARNING:page_discarding_helper.cc(138)] Discarding multiple pages with target (kb): 0
[29152:18928:0921/115107.974:WARNING:page_discarding_helper.cc(138)] Discarding multiple pages with target (kb): 0
[29152:18928:0921/115333.672:WARNING:page_discarding_helper.cc(138)] Discarding multiple pages with target (kb): 0
[29152:18928:0921/120226.324:ERROR:device_event_log_impl.cc(196)] [12:02:26.036] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Element not found. (0x490)
[29152:14768:0921/123800.557:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/123801.557:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=26})
[29152:14768:0921/123802.560:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/123803.556:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=26})
[29152:14768:0921/123806.556:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=27})
[29152:14768:0921/123809.560:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=26})
[29152:14768:0921/123812.557:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=27})
[29152:14768:0921/123819.563:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=26})
[29152:14768:0921/123824.564:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/123828.567:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/123829.565:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/123837.569:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=26})
[29152:14768:0921/123847.569:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/123848.570:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=26})
[29152:14768:0921/123849.569:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/123854.571:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/123858.572:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/123904.571:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/123908.574:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/123915.574:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=26})
[29152:14768:0921/123931.574:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=27})
[29152:14768:0921/123936.577:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=26})
[29152:14768:0921/123941.575:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/123946.579:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=26})
[29152:14768:0921/123949.578:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/123951.581:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/123954.579:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/123959.911:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/124000.583:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/124002.915:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/124003.913:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/124010.913:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/124014.914:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/124021.913:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=26})
[29152:14768:0921/124027.915:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/124033.914:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/124035.915:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124037.915:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/124043.918:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/124048.917:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/124056.920:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=25})
[29152:14768:0921/124057.921:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124058.920:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/124101.923:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124103.927:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124107.929:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124108.922:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124115.925:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124117.924:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124120.922:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=21})
[29152:14768:0921/124122.923:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124124.923:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=21})
[29152:14768:0921/124130.924:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124131.929:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124132.924:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124134.924:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124138.925:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124147.925:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124150.928:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/124155.932:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124200.932:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124204.929:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=21})
[29152:14768:0921/124206.932:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124211.932:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124213.935:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124217.940:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=21})
[29152:14768:0921/124220.935:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=20})
[29152:14768:0921/124222.933:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=19})
[29152:14768:0921/124223.938:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=20})
[29152:14768:0921/124228.937:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=21})
[29152:14768:0921/124234.940:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124238.935:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=21})
[29152:14768:0921/124239.938:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124243.936:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124244.940:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124247.937:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124250.936:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124251.937:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=21})
[29152:14768:0921/124253.937:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=20})
[29152:14768:0921/124256.938:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=19})
[29152:14768:0921/124301.941:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=20})
[29152:14768:0921/124302.941:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=21})
[29152:14768:0921/124304.940:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124312.950:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=21})
[29152:14768:0921/124314.943:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124316.941:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124317.943:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124319.943:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124320.943:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124322.944:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124323.944:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124328.953:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=21})
[29152:14768:0921/124338.953:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124339.951:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124343.952:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/124344.954:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124346.952:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124349.953:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=21})
[29152:14768:0921/124356.954:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=22})
[29152:14768:0921/124359.955:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
[29152:14768:0921/124403.957:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=24})
[29152:14768:0921/124405.959:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000195C001B6D40}, {new_limit=23})
